GEOID,Tract,Tract Number,Neighborhood,Location,Latitude,Longitude,City Boundaries_from_22pk_kkuz,Los Angeles Incorporated Cities,DPW_CITY_BOUNDARIES_from_dmu2_xaer,la_county_tracts_from_jczq_z5ui,Neighborhoods_from_9utn_waje,L.A. City Boundaries and Annexations/Detachments
1400000US06037228210,"Census Tract 2282.10, Los Angeles County, California",228210,Central-Alameda,"(34.010168, -118.2525945)",34.010168,-118.2525945,76,76,305,1832,43,305
1400000US06037228220,"Census Tract 2282.20, Los Angeles County, California",228220,Central-Alameda,"(34.0065835, -118.2519225)",34.0065835,-118.2519225,76,76,305,85,43,305
1400000US06037228310,"Census Tract 2283.10, Los Angeles County, California",228310,Historic South-Central,"(34.011872, -118.262852)",34.011872,-118.262852,76,76,305,662,112,305
1400000US06037228320,"Census Tract 2283.20, Los Angeles County, California",228320,Historic South-Central,"(34.007893, -118.263681)",34.007893,-118.263681,76,76,305,1210,112,305
1400000US06037228410,"Census Tract 2284.10, Los Angeles County, California",228410,Historic South-Central,"(34.014163, -118.2690345)",34.014163,-118.2690345,76,76,305,368,112,305
1400000US06037228420,"Census Tract 2284.20, Los Angeles County, California",228420,Historic South-Central,"(34.00749, -118.270975)",34.00749,-118.270975,76,76,305,1833,112,305
1400000US06037228500,"Census Tract 2285, Los Angeles County, California",228500,South Park,"(34.003629, -118.2695985)",34.003629,-118.2695985,76,76,305,2053,219,305
1400000US06037228600,"Census Tract 2286, Los Angeles County, California",228600,South Park,"(34.003674, -118.260853)",34.003674,-118.260853,76,76,305,1834,219,305
1400000US06037228710,"Census Tract 2287.10, Los Angeles County, California",228710,Central-Alameda,"(33.9993805, -118.2542925)",33.9993805,-118.2542925,76,76,305,2174,43,305
1400000US06037228720,"Census Tract 2287.20, Los Angeles County, California",228720,Central-Alameda,"(33.9993695, -118.2499415)",33.9993695,-118.2499415,76,76,305,369,43,305
1400000US06037228800,"Census Tract 2288, Los Angeles County, California",228800,Central-Alameda,"(33.999104, -118.2430855)",33.999104,-118.2430855,76,76,305,2293,43,305
1400000US06037228900,"Census Tract 2289, Los Angeles County, California",228900,Central-Alameda,"(33.992114, -118.242838)",33.992114,-118.242838,76,76,305,2232,43,305
1400000US06037229100,"Census Tract 2291, Los Angeles County, California",229100,Central-Alameda,"(33.992164, -118.2520985)",33.992164,-118.2520985,76,76,305,1933,43,305
1400000US06037229200,"Census Tract 2292, Los Angeles County, California",229200,South Park,"(33.99828, -118.260835)",33.99828,-118.260835,76,76,305,86,219,305
1400000US06037229300,"Census Tract 2293, Los Angeles County, California",229300,South Park,"(33.998151, -118.269586)",33.998151,-118.269586,76,76,305,1835,219,305
1400000US06037229410,"Census Tract 2294.10, Los Angeles County, California",229410,South Park,"(33.9922445, -118.2695665)",33.9922445,-118.2695665,76,76,305,1836,219,305
1400000US06037229420,"Census Tract 2294.20, Los Angeles County, California",229420,South Park,"(33.9925325, -118.2608205)",33.9925325,-118.2608205,76,76,305,1211,219,305
1400000US06037231100,"Census Tract 2311, Los Angeles County, California",231100,Historic South-Central,"(34.016069, -118.2760825)",34.016069,-118.2760825,76,76,305,370,112,305
1400000US06037231210,"Census Tract 2312.10, Los Angeles County, California",231210,Exposition Park,"(34.014521, -118.2980095)",34.014521,-118.2980095,76,76,305,782,84,305
1400000US06037231220,"Census Tract 2312.20, Los Angeles County, California",231220,Exposition Park,"(34.014515, -118.28932)",34.014515,-118.28932,76,76,305,1837,84,305
1400000US06037231300,"Census Tract 2313, Los Angeles County, California",231300,Exposition Park,"(34.0145435, -118.304539)",34.0145435,-118.304539,76,76,305,1934,84,305
1400000US06037231400,"Census Tract 2314, Los Angeles County, California",231400,Exposition Park,"(34.014552, -118.312994)",34.014552,-118.312994,76,76,305,663,84,305
1400000US06037231500,"Census Tract 2315, Los Angeles County, California",231500,Vermont Square,"(34.0072765, -118.310826)",34.0072765,-118.310826,76,76,305,1838,82,305
1400000US06037231600,"Census Tract 2316, Los Angeles County, California",231600,Vermont Square,"(34.00727, -118.2980435)",34.00727,-118.2980435,76,76,305,783,82,305
1400000US06037231710,"Census Tract 2317.10, Los Angeles County, California",231710,Vermont Square,"(34.007373, -118.2893345)",34.007373,-118.2893345,76,76,305,549,82,305
1400000US06037231720,"Census Tract 2317.20, Los Angeles County, California",231720,Vermont Square,"(34.007429, -118.2840635)",34.007429,-118.2840635,76,76,305,512,82,305
1400000US06037231800,"Census Tract 2318, Los Angeles County, California",231800,Historic South-Central,"(34.0074525, -118.27748)",34.0074525,-118.27748,76,76,305,371,112,305
1400000US06037231900,"Census Tract 2319, Los Angeles County, California",231900,South Park,"(33.9996995, -118.277466)",33.9996995,-118.277466,76,76,305,1839,219,305
1400000US06037232110,"Census Tract 2321.10, Los Angeles County, California",232110,Vermont Square,"(33.9994895, -118.2893225)",33.9994895,-118.2893225,76,76,305,87,82,305
1400000US06037232120,"Census Tract 2321.20, Los Angeles County, California",232120,Vermont Square,"(33.9997375, -118.28378)",33.9997375,-118.28378,76,76,305,1840,82,305
1400000US06037232200,"Census Tract 2322, Los Angeles County, California",232200,Vermont Square,"(34.0016535, -118.2980375)",34.0016535,-118.2980375,76,76,305,784,82,305
1400000US06037232300,"Census Tract 2323, Los Angeles County, California",232300,Vermont Square,"(33.9975775, -118.29803)",33.9975775,-118.29803,76,76,305,1991,82,305
1400000US06037232400,"Census Tract 2324, Los Angeles County, California",232400,Vermont Square,"(33.999376, -118.310834)",33.999376,-118.310834,76,76,305,678,82,305
1400000US06037232500,"Census Tract 2325, Los Angeles County, California",232500,Chesterfield Square,"(33.992088, -118.3107815)",33.992088,-118.3107815,76,76,305,1992,48,305
1400000US06037232600,"Census Tract 2326, Los Angeles County, California",232600,Vermont-Slauson,"(33.9920885, -118.298021)",33.9920885,-118.298021,76,76,305,1242,18,305
1400000US06037232700,"Census Tract 2327, Los Angeles County, California",232700,Vermont-Slauson,"(33.992427, -118.285947)",33.992427,-118.285947,76,76,305,785,18,305
1400000US06037232800,"Census Tract 2328, Los Angeles County, California",232800,South Park,"(33.9924525, -118.2771805)",33.9924525,-118.2771805,76,76,305,1243,219,305
1400000US06037234000,"Census Tract 2340, Los Angeles County, California",234000,Leimert Park,"(34.011672, -118.322292)",34.011672,-118.322292,76,76,305,1244,138,305
1400000US06037234200,"Census Tract 2342, Los Angeles County, California",234200,Leimert Park,"(34.016776, -118.331087)",34.016776,-118.331087,76,76,305,88,138,305
1400000US06037234300,"Census Tract 2343, Los Angeles County, California",234300,Leimert Park,"(34.007159, -118.3293635)",34.007159,-118.3293635,76,76,305,217,138,305
1400000US06037234501,"Census Tract 2345.01, Los Angeles County, California",234501,Hyde Park,"(33.997504, -118.3246435)",33.997504,-118.3246435,76,76,305,786,117,305
1400000US06037234502,"Census Tract 2345.02, Los Angeles County, California",234502,Hyde Park,"(34.001849, -118.32479)",34.001849,-118.32479,76,76,305,1245,117,305
1400000US06037234600,"Census Tract 2346, Los Angeles County, California",234600,Hyde Park,"(33.9926585, -118.327201)",33.9926585,-118.327201,76,76,305,2337,117,305
1400000US06037234700,"Census Tract 2347, Los Angeles County, California",234700,Hyde Park,"(33.987231, -118.327693)",33.987231,-118.327693,76,76,305,2242,117,305
1400000US06037234800,"Census Tract 2348, Los Angeles County, California",234800,Hyde Park,"(33.9818325, -118.3220865)",33.9818325,-118.3220865,76,76,305,1246,117,305
1400000US06037234901,"Census Tract 2349.01, Los Angeles County, California",234901,Hyde Park,"(33.981784, -118.328655)",33.981784,-118.328655,76,76,305,788,117,305
1400000US06037234902,"Census Tract 2349.02, Los Angeles County, California",234902,Hyde Park,"(33.981753, -118.3346945)",33.981753,-118.3346945,76,76,305,218,117,305
1400000US06037235100,"Census Tract 2351, Los Angeles County, California",235100,Hyde Park,"(33.9855355, -118.348147)",33.9855355,-118.348147,76,76,305,1247,117,305
1400000US06037235201,"Census Tract 2352.01, Los Angeles County, California",235201,Hyde Park,"(33.9744985, -118.322127)",33.9744985,-118.322127,76,76,305,789,117,305
1400000US06037235202,"Census Tract 2352.02, Los Angeles County, California",235202,Hyde Park,"(33.972711, -118.3308415)",33.972711,-118.3308415,76,76,305,1248,117,305
1400000US06037236000,"Census Tract 2360, Los Angeles County, California",236000,Ladera Heights,"(34.009386, -118.367527)",34.009386,-118.367527,,,240,790,124,240
1400000US06037236100,"Census Tract 2361, Los Angeles County, California",236100,Baldwin Hills/Crenshaw,"(34.0120535, -118.3418225)",34.0120535,-118.3418225,76,76,305,1249,19,305
1400000US06037236202,"Census Tract 2362.02, Los Angeles County, California",236202,Baldwin Hills/Crenshaw,"(34.0167105, -118.352691)",34.0167105,-118.352691,76,76,305,679,19,305
1400000US06037236203,"Census Tract 2362.03, Los Angeles County, California",236203,Baldwin Hills/Crenshaw,"(34.0176365, -118.347316)",34.0176365,-118.347316,76,76,305,89,19,305
1400000US06037236204,"Census Tract 2362.04, Los Angeles County, California",236204,Baldwin Hills/Crenshaw,"(34.014877, -118.349074)",34.014877,-118.349074,76,76,305,219,19,305
1400000US06037236400,"Census Tract 2364, Los Angeles County, California",236400,Baldwin Hills/Crenshaw,"(34.0049835, -118.349179)",34.0049835,-118.349179,,,240,1993,19,240
1400000US06037237101,"Census Tract 2371.01, Los Angeles County, California",237101,Vermont-Slauson,"(33.9855155, -118.291439)",33.9855155,-118.291439,76,76,305,1250,18,305
1400000US06037237102,"Census Tract 2371.02, Los Angeles County, California",237102,Vermont-Slauson,"(33.9856665, -118.283741)",33.9856665,-118.283741,76,76,305,220,18,305
1400000US06037237201,"Census Tract 2372.01, Los Angeles County, California",237201,Vermont-Slauson,"(33.985727, -118.299118)",33.985727,-118.299118,76,76,305,791,18,305
1400000US06037237202,"Census Tract 2372.02, Los Angeles County, California",237202,Chesterfield Square,"(33.985482, -118.310035)",33.985482,-118.310035,76,76,305,1251,48,305
1400000US06037237300,"Census Tract 2373, Los Angeles County, California",237300,Chesterfield Square,"(33.978464, -118.3111655)",33.978464,-118.3111655,76,76,305,2243,48,305
1400000US06037237401,"Census Tract 2374.01, Los Angeles County, California",237401,Vermont-Slauson,"(33.9784655, -118.2947775)",33.9784655,-118.2947775,76,76,305,221,18,305
1400000US06037237402,"Census Tract 2374.02, Los Angeles County, California",237402,Harvard Park,"(33.978462, -118.3013325)",33.978462,-118.3013325,76,76,305,90,103,305
1400000US06037237500,"Census Tract 2375, Los Angeles County, California",237500,Vermont-Slauson,"(33.978414, -118.289297)",33.978414,-118.289297,76,76,305,1252,18,305
1400000US06037237600,"Census Tract 2376, Los Angeles County, California",237600,Vermont-Slauson,"(33.978508, -118.283801)",33.978508,-118.283801,76,76,305,2264,18,305
1400000US06037237710,"Census Tract 2377.10, Los Angeles County, California",237710,Vermont Knolls,"(33.972693, -118.28613)",33.972693,-118.28613,76,76,305,792,247,305
1400000US06037237720,"Census Tract 2377.20, Los Angeles County, California",237720,Vermont Knolls,"(33.9692975, -118.286182)",33.9692975,-118.286182,76,76,305,1253,247,305
1400000US06037237800,"Census Tract 2378, Los Angeles County, California",237800,Vermont Knolls,"(33.9709525, -118.298091)",33.9709525,-118.298091,76,76,305,664,247,305
1400000US06037237900,"Census Tract 2379, Los Angeles County, California",237900,Manchester Square,"(33.970932, -118.311186)",33.970932,-118.311186,76,76,305,222,149,305
1400000US06037238000,"Census Tract 2380, Los Angeles County, California",238000,Gramercy Park,"(33.945472, -118.3089905)",33.945472,-118.3089905,76,76,305,1264,94,305
1400000US06037238100,"Census Tract 2381, Los Angeles County, California",238100,Manchester Square,"(33.963625, -118.3111985)",33.963625,-118.3111985,76,76,305,793,149,305
1400000US06037238200,"Census Tract 2382, Los Angeles County, California",238200,Vermont Knolls,"(33.963641, -118.2981045)",33.963641,-118.2981045,76,76,305,1255,247,305
1400000US06037238310,"Census Tract 2383.10, Los Angeles County, California",238310,Vermont Knolls,"(33.9660195, -118.2861825)",33.9660195,-118.2861825,76,76,305,91,247,305
1400000US06037238320,"Census Tract 2383.20, Los Angeles County, California",238320,Vermont Knolls,"(33.962152, -118.2861365)",33.962152,-118.2861365,76,76,305,223,247,305
1400000US06037238400,"Census Tract 2384, Los Angeles County, California",238400,Gramercy Park,"(33.956361, -118.309005)",33.956361,-118.309005,76,76,305,2265,94,305
1400000US06037239201,"Census Tract 2392.01, Los Angeles County, California",239201,Florence,"(33.9857845, -118.277227)",33.9857845,-118.277227,76,76,305,794,87,305
1400000US06037239202,"Census Tract 2392.02, Los Angeles County, California",239202,Florence,"(33.985588, -118.265182)",33.985588,-118.265182,76,76,305,1265,87,305
1400000US06037239310,"Census Tract 2393.10, Los Angeles County, California",239310,Florence,"(33.9785445, -118.27732)",33.9785445,-118.27732,76,76,305,1994,87,305
1400000US06037239320,"Census Tract 2393.20, Los Angeles County, California",239320,Florence,"(33.978568, -118.2717375)",33.978568,-118.2717375,76,76,305,1216,87,305
1400000US06037239330,"Census Tract 2393.30, Los Angeles County, California",239330,Florence,"(33.9785785, -118.262973)",33.9785785,-118.262973,76,76,305,224,87,305
1400000US06037239501,"Census Tract 2395.01, Los Angeles County, California",239501,Florence,"(33.9729715, -118.2629705)",33.9729715,-118.2629705,76,76,305,513,87,305
1400000US06037239502,"Census Tract 2395.02, Los Angeles County, California",239502,Florence,"(33.9693555, -118.262964)",33.9693555,-118.262964,76,76,305,1217,87,305
1400000US06037239601,"Census Tract 2396.01, Los Angeles County, California",239601,Florence,"(33.972754, -118.2751255)",33.972754,-118.2751255,76,76,305,795,87,305
1400000US06037239602,"Census Tract 2396.02, Los Angeles County, California",239602,Florence,"(33.9695945, -118.2751195)",33.9695945,-118.2751195,76,76,305,2122,87,305
1400000US06037239701,"Census Tract 2397.01, Los Angeles County, California",239701,Florence,"(33.9660325, -118.2751155)",33.9660325,-118.2751155,76,76,305,1218,87,305
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",239702,Florence,"(33.96229, -118.275105)",33.96229,-118.275105,76,76,305,796,87,305
1400000US06037239801,"Census Tract 2398.01, Los Angeles County, California",239801,Florence,"(33.96606, -118.2629565)",33.96606,-118.2629565,76,76,305,680,87,305
1400000US06037239802,"Census Tract 2398.02, Los Angeles County, California",239802,Florence,"(33.962406, -118.2629525)",33.962406,-118.2629525,76,76,305,92,87,305
1400000US06037240010,"Census Tract 2400.10, Los Angeles County, California",240010,Green Meadows,"(33.9583205, -118.263794)",33.9583205,-118.263794,76,76,305,225,90,305
1400000US06037240020,"Census Tract 2400.20, Los Angeles County, California",240020,Green Meadows,"(33.954224, -118.263804)",33.954224,-118.263804,76,76,305,1219,90,305
1400000US06037240200,"Census Tract 2402, Los Angeles County, California",240200,Broadway-Manchester,"(33.9559485, -118.2761875)",33.9559485,-118.2761875,76,76,305,665,35,305
1400000US06037240300,"Census Tract 2403, Los Angeles County, California",240300,Vermont Vista,"(33.9564355, -118.2859575)",33.9564355,-118.2859575,76,76,305,1220,91,305
1400000US06037240401,"Census Tract 2404.01, Los Angeles County, California",240401,Vermont Vista,"(33.949905, -118.2854905)",33.949905,-118.2854905,76,76,305,797,91,305
1400000US06037240402,"Census Tract 2404.02, Los Angeles County, California",240402,Vermont Vista,"(33.9445585, -118.285496)",33.9445585,-118.285496,76,76,305,226,91,305
1400000US06037240500,"Census Tract 2405, Los Angeles County, California",240500,Broadway-Manchester,"(33.9469185, -118.275892)",33.9469185,-118.275892,76,76,305,2244,35,305
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",240600,Green Meadows,"(33.946958, -118.2683925)",33.946958,-118.2683925,76,76,305,1221,90,305
